Time,UAV_X,UAV_Y,UAV_Z,UAV_quat_0,UAV_quat_1,UAV_quat_2,UAV_quat_3,UAV_v_bx,UAV_v_by,UAV_v_bz,UAV_w_bx,UAV_w_by,UAV_w_bz,UAV_v_wx,UAV_v_wy,UAV_v_wz,UAV_a_wx,UAV_a_wy,UAV_a_wz,Payload_X,Payload_Y,Payload_Z,Target_X,Target_Y,Target_Z,Pos_Error_m,Swing_Mag_Deg,Tilt_Deg_X,Tilt_Deg_Y,True_Mass,Pred_Mass,Mass_Err,True_Len,Pred_Len,Len_Err,Policy_a0,Policy_a1,Policy_a2,Policy_a3,Env_raw_a0,Env_raw_a1,Env_raw_a2,Env_raw_a3,Env_clamp_a0,Env_clamp_a1,Env_clamp_a2,Env_clamp_a3,Thrust_Cmd,Moment_Cmd_X,Moment_Cmd_Y,Moment_Cmd_Z
0.16666666666666666,10.755589,-10.593608,1.659504,0.9969636,0.027739996,-0.07199792,-0.010503125,-0.21687448,-0.106358446,0.070039965,-0.4593961,0.46109515,0.06376931,-0.22647642,-0.104531206,0.032154515,-0.053294595,-0.040096786,-9.805802,10.772576,-10.585511,1.1897426,7.4977846,-11.780048,1.6687185,3.5186074,1.8405879,-1.6585033,-0.7982045,0.1746121346950531,0.6097398996353149,0.43512776494026184,0.32842397689819336,0.35960492491722107,0.03118094801902771,-3.1228764,-1.7698053,3.1771774,-0.026285172,-3.1228764,-1.7698053,3.1771774,-0.026285172,-1.0,-1.0,1.0,-0.026285172,0.0,-0.4,0.4,-0.010514068
0.18333333333333332,10.751282,-10.595545,1.6616771,0.99704975,0.026558809,-0.071386315,-0.009511394,-0.24065584,-0.1149999,0.20366536,-0.025582327,-0.052475456,0.14783783,-0.26899958,-0.119849615,0.1609195,-2.5513895,-0.91910446,7.7258987,10.772281,-10.585659,1.1915915,7.4977846,-11.780048,1.6687185,3.5180306,2.3231542,-2.0972028,-0.99939245,0.1746121346950531,0.5436595678329468,0.3690474331378937,0.32842397689819336,0.35924607515335083,0.03082209825515747,0.87593806,2.5167437,-2.669414,0.34716317,0.87593806,2.5167437,-2.669414,0.34716317,0.87593806,1.0,-1.0,0.34716317,31.462308883666992,0.4,-0.4,0.13886528
0.2,10.746785,-10.5975485,1.6622891,0.9973284,0.023675777,-0.06847332,-0.009313004,-0.2651981,-0.1246047,0.037802383,-0.45459917,0.4818806,0.0034205602,-0.26975572,-0.12039416,-0.00474187,-0.045368668,-0.032672882,-9.939681,10.771876,-10.585851,1.1930856,7.4977846,-11.780048,1.6687185,3.5173872,2.8655035,-2.5926995,-1.2202544,0.1746121346950531,0.44743621349334717,0.27282407879829407,0.32842397689819336,0.39815834164619446,0.0697343647480011,-3.1933146,-1.3597006,3.6761127,-0.59271175,-3.1933146,-1.3597006,3.6761127,-0.59271175,-1.0,-1.0,1.0,-0.59271175,0.0,-0.4,0.4,-0.2370847
0.21666666666666667,10.741748,-10.599732,1.6640928,0.9974218,0.022510719,-0.06768791,-0.007825173,-0.28790796,-0.1314025,0.19020744,-0.02008266,-0.030256404,0.24604563,-0.31263536,-0.13422146,0.14345801,-2.5727782,-0.82963806,8.891993,10.771335,-10.586109,1.1945155,7.4977846,-11.780048,1.6687185,3.516602,3.4183574,-3.0984101,-1.4439604,0.1746121346950531,0.4512830078601837,0.2766708731651306,0.32842397689819336,0.38455989956855774,0.05613592267036438,1.2719561,3.1693668,-2.000945,1.6708542,1.2719561,3.1693668,-2.000945,1.6708542,1.0,1.0,-1.0,1.0,33.54301452636719,0.4,-0.4,0.4
0.23333333333333334,10.7365265,-10.601969,1.6644119,0.99766755,0.020789523,-0.064601205,-0.0073433886,-0.31122056,-0.13896722,0.02376116,-0.26745483,0.50500757,0.002788982,-0.31332237,-0.1343991,-0.022375828,-0.041220184,-0.010658204,-9.950029,10.770634,-10.586431,1.1958127,7.4977846,-11.780048,1.6687185,3.5156655,4.0226464,-3.6542528,-1.6817018,0.1746121346950531,0.4797695577144623,0.3051574230194092,0.32842397689819336,0.3789497911930084,0.050525814294815063,-2.7684789,-0.57793134,4.444379,-1.7923545,-2.7684789,-0.57793134,4.444379,-1.7923545,-1.0,-0.57793134,1.0,-1.0,0.0,-0.23117255,0.4,-0.4
0.25,10.7308,-10.604363,1.6659261,0.99773204,0.021184122,-0.06363111,-0.0057541695,-0.33247587,-0.14416125,0.17609707,0.1664518,-0.00647343,0.2452093,-0.35343075,-0.14662346,0.12617883,-2.4065027,-0.7334616,8.913279,10.76974,-10.586848,1.197086,7.4977846,-11.780048,1.6687185,3.514521,4.6295853,-4.213509,-1.9181765,0.1746121346950531,0.6042688488960266,0.4296567142009735,0.32842397689819336,0.37512147426605225,0.04669749736785889,2.4595404,2.6807709,-1.6831346,2.176265,2.4595404,2.6807709,-1.6831346,2.176265,1.0,1.0,-1.0,1.0,33.54301452636719,0.4,-0.4,0.4
0.26666666666666666,10.724856,-10.606827,1.6663058,0.99796605,0.019878002,-0.060341377,-0.0052450052,-0.35454133,-0.15147488,0.03705666,-0.26253906,0.5303525,0.0018379792,-0.35763308,-0.1482315,-0.011974214,-0.25214016,-0.09648263,-8.289183,10.768616,-10.587363,1.198449,7.4977846,-11.780048,1.6687185,3.5131166,5.275435,-4.811912,-2.1623404,0.1746121346950531,0.5804821252822876,0.4058699905872345,0.32842397689819336,0.38174134492874146,0.053317368030548096,-0.8224135,-2.1176994,4.739236,-1.5141279,-0.8224135,-2.1176994,4.739236,-1.5141279,-0.8224135,-1.0,1.0,-1.0,2.978393316268921,-0.4,0.4,-0.4
0.2833333333333333,10.718429,-10.609444,1.6679952,0.998035,0.020319587,-0.059158165,-0.003659874,-0.37424442,-0.15607099,0.18872584,0.17135638,0.01882175,0.24423039,-0.39469337,-0.15987708,0.13671477,-2.2236173,-0.69873416,8.921339,10.767221,-10.588003,1.2000259,7.4977846,-11.780048,1.6687185,3.5113904,5.9188232,-5.4090676,-2.4030092,0.1746121346950531,0.6853395700454712,0.5107274353504181,0.32842397689819336,0.39131447672843933,0.06289049983024597,4.1527724,3.2937493,-1.3470588,2.1399963,4.1527724,3.2937493,-1.3470588,2.1399963,1.0,1.0,-1.0,1.0,33.54301452636719,0.4,-0.4,0.4
0.3,10.711375,-10.612274,1.6721401,0.99826974,0.019080626,-0.055528153,-0.0031459664,-0.39676982,-0.16360638,0.3360565,-0.25294217,0.57728577,0.00049409666,-0.4322931,-0.17283586,0.28350973,-2.2559826,-0.77752674,8.807697,10.765307,-10.58887,1.2039014,7.4977846,-11.780048,1.6687185,3.5087984,6.588658,-6.0334444,-2.6472552,0.1746121346950531,0.6288588643074036,0.45424672961235046,0.32842397689819336,0.37660476565361023,0.04818078875541687,1.4911953,-1.7555317,4.949817,-1.3961037,1.4911953,-1.7555317,4.949817,-1.3961037,1.0,-1.0,1.0,-1.0,33.54301452636719,-0.4,0.4,-0.4
0.31666666666666665,10.703742,-10.615293,1.6787323,0.9984729,0.01962519,-0.0516173,-0.0015188833,-0.4182529,-0.16725005,0.4830036,0.1821871,0.43952596,0.24274106,-0.466006,-0.18385784,0.43038964,-2.0227754,-0.66131914,8.812795,10.762787,-10.59,1.2103883,7.4977846,-11.780048,1.6687185,3.5052135,7.2706976,-6.6716957,-2.8898997,0.1746121346950531,0.5625836253166199,0.3879714906215668,0.32842397689819336,0.40248608589172363,0.07406210899353027,3.203537,2.9136105,-0.30221736,1.8862255,3.203537,2.9136105,-0.30221736,1.8862255,1.0,1.0,-0.30221736,1.0,33.54301452636719,0.4,-0.120886944,0.4
0.3333333333333333,10.695568,-10.618517,1.6877766,0.9988326,0.01846788,-0.04462618,-0.0009369562,-0.44366273,-0.17498821,0.6265968,-0.24350105,0.9753704,-0.00083232415,-0.49781558,-0.19637124,0.5776669,-1.908574,-0.7508039,8.836634,10.7596035,-10.591414,1.2194968,7.4977846,-11.780048,1.6687185,3.5005875,7.9469376,-7.3074565,-3.1232831,0.1746121346950531,0.4109668731689453,0.2363547384738922,0.32842397689819336,0.4566417634487152,0.12821778655052185,3.4626336,-2.3962085,0.9595684,-1.2320491,3.4626336,-2.3962085,0.9595684,-1.2320491,1.0,-1.0,0.9595684,-1.0,33.54301452636719,-0.4,0.38382736,-0.4
0.35,10.686943,-10.621925,1.6992798,0.9990274,0.019091623,-0.039739747,0.00069090247,-0.46400785,-0.17770858,0.7719026,0.19006482,0.4621331,0.24145105,-0.52329725,-0.2070028,0.72527725,-1.5289001,-0.6378936,8.856622,10.755708,-10.593137,1.2311947,7.4977846,-11.780048,1.6687185,3.494889,8.606416,-7.928912,-3.3470502,0.1746121346950531,0.4791717231273651,0.304559588432312,0.32842397689819336,0.47334522008895874,0.14492124319076538,6.196323,1.3547038,-4.7554445,1.4434253,6.196323,1.3547038,-4.7554445,1.4434253,1.0,1.0,-1.0,1.0,33.54301452636719,0.4,-0.4,0.4
0.36666666666666664,10.677929,-10.625529,1.7132441,0.99907184,0.017972562,-0.03912834,0.0011506549,-0.4763334,-0.18572515,0.9203145,-0.23926885,-0.05388153,-0.002025862,-0.5461012,-0.2191629,0.87298757,-1.3682376,-0.7296055,8.862619,10.751051,-10.595178,1.2454412,7.4977846,-11.780048,1.6687185,3.4880974,9.230925,-8.518693,-3.555536,0.1746121346950531,0.4510519206523895,0.2764397859573364,0.32842397689819336,0.4444345533847809,0.11601057648658752,6.1483107,-2.7271209,-2.878633,-1.7191962,6.1483107,-2.7271209,-2.878633,-1.7191962,1.0,-1.0,-1.0,-1.0,33.54301452636719,-0.4,-0.4,-0.4
0.3833333333333333,10.668531,-10.629309,1.7296748,0.9989612,0.01868724,-0.04153073,0.0015313695,-0.48293826,-0.18858479,1.072609,0.19603695,-0.36554775,0.06378356,-0.56933886,-0.22936314,1.0210433,-1.3942586,-0.6120148,8.883344,10.745585,-10.597554,1.2622006,7.4977846,-11.780048,1.6687185,3.4801953,9.807649,-9.062896,-3.7488527,0.1746121346950531,0.666726291179657,0.4921141564846039,0.32842397689819336,0.3844786584377289,0.05605468153953552,6.545223,2.7061958,-0.6270814,0.26992348,6.545223,2.7061958,-0.6270814,0.26992348,1.0,1.0,-0.6270814,0.26992348,33.54301452636719,0.4,-0.25083256,0.107969396
0.4,10.658714,-10.633286,1.7485735,0.99899745,0.017667644,-0.041097153,0.0016824336,-0.4976364,-0.19721301,1.2218851,-0.22732967,0.19225776,0.008422107,-0.59526193,-0.24134026,1.1691691,-1.5553843,-0.7186272,8.887546,10.739272,-10.600287,1.2814465,7.4977846,-11.780048,1.6687185,3.4711752,10.328464,-9.554686,-3.9223897,0.1746121346950531,0.610801100730896,0.4361889660358429,0.32842397689819336,0.3746345639228821,0.04621058702468872,6.4431143,-1.5214583,2.5566907,-0.22553825,6.4431143,-1.5214583,2.5566907,-0.22553825,1.0,-1.0,1.0,-0.22553825,33.54301452636719,-0.4,0.4,-0.0902153
0.4166666666666667,10.64849,-10.637435,1.7699397,0.9989161,0.01850588,-0.04268794,0.0013138095,-0.504668,-0.19991262,1.3735838,0.20694411,-0.31996334,-0.06270296,-0.61906344,-0.25124002,1.3172039,-1.4280902,-0.59398496,8.882089,10.732072,-10.60338,1.3031502,7.4977846,-11.780048,1.6687185,3.4610407,10.792922,-9.993515,-4.076374,0.1746121346950531,0.6187622547149658,0.4441501200199127,0.32842397689819336,0.3539276719093323,0.025503695011138916,7.008176,2.7850437,-3.2116528,-0.29422623,7.008176,2.7850437,-3.2116528,-0.29422623,1.0,1.0,-1.0,-0.29422623,33.54301452636719,0.4,-0.4,-0.117690496
0.43333333333333335,10.637844,-10.641772,1.7937722,0.9988252,0.01757141,-0.045142896,0.0012719576,-0.510471,-0.2090379,1.5257044,-0.21880807,-0.28631133,0.028057126,-0.6450454,-0.26312515,1.4651734,-1.5589176,-0.7131081,8.878169,10.723958,-10.606846,1.327285,7.4977846,-11.780048,1.6687185,3.4498081,11.193425,-10.372742,-4.207018,0.1746121346950531,0.4937494993209839,0.3191373646259308,0.32842397689819336,0.3344036340713501,0.005979657173156738,6.4746737,-1.3662287,0.024779454,0.3748939,6.4746737,-1.3662287,0.024779454,0.3748939,1.0,-1.0,0.024779454,0.3748939,33.54301452636719,-0.4,0.009911782,0.14995757
0.45,10.626753,-10.646283,1.8200694,0.99854195,0.018479027,-0.05070839,0.0010211678,-0.50517005,-0.21074997,1.681771,0.21564049,-0.79686993,-0.040617306,-0.671994,-0.2729276,1.6130408,-1.6169142,-0.5881476,8.872046,10.714901,-10.610692,1.3538303,7.4977846,-11.780048,1.6687185,3.4374971,11.528555,-10.690613,-4.314902,0.1746121346950531,0.45400306582450867,0.27939093112945557,0.32842397689819336,0.32274577021598816,0.0056782066822052,5.7834616,3.1506944,-0.9972522,-0.2842138,5.7834616,3.1506944,-0.9972522,-0.2842138,1.0,1.0,-0.9972522,-0.2842138,33.54301452636719,0.4,-0.3989009,-0.113685526
0.4666666666666667,10.615149,-10.65098,1.8488287,0.9983777,0.01847298,-0.05385131,0.0007833835,-0.51062876,-0.21711887,1.8355649,-0.07477846,-0.2386593,-0.014880159,-0.70421624,-0.28461477,1.760754,-1.9333361,-0.7012295,8.862791,10.704885,-10.614927,1.3827738,7.4977846,-11.780048,1.6687185,3.4241438,11.796402,-10.946227,-4.397182,0.1746121346950531,0.41189801692962646,0.23728588223457336,0.32842397689819336,0.31099116802215576,0.017432808876037598,3.5305758,-0.6905179,3.4326777,0.10780719,3.5305758,-0.6905179,3.4326777,0.10780719,1.0,-0.6905179,1.0,0.10780719,33.54301452636719,-0.27620718,0.4,0.043122876
0.48333333333333334,10.603003,-10.655855,1.8800457,0.9980443,0.020593377,-0.059020203,0.00025730126,-0.5061512,-0.21436477,1.9920955,0.35927662,-0.75090045,-0.08222964,-0.7366605,-0.2951605,1.9080874,-1.9466542,-0.6327438,8.840003,10.693887,-10.619553,1.4141065,7.4977846,-11.780048,1.6687185,3.4097867,12.003014,-11.145911,-4.454323,0.1746121346950531,0.4455738365650177,0.2709617018699646,0.32842397689819336,0.3175162971019745,0.010907679796218872,1.842891,2.071899,-1.2570769,-0.2784999,1.842891,2.071899,-1.2570769,-0.2784999,1.0,1.0,-1.0,-0.2784999,33.54301452636719,0.4,-0.4,-0.11139996
0.5,10.590637,-10.660808,1.9104791,0.99786294,0.020953158,-0.061887976,-0.00057359814,-0.5148283,-0.2212898,1.8872507,-0.069674835,-0.21223311,-0.09897119,-0.7437061,-0.2979555,1.7982925,-0.42273757,-0.16770063,-6.587691,10.682271,-10.624427,1.4458958,7.4977846,-11.780048,1.6687185,3.395006,12.148682,-11.290392,-4.485256,0.1746121346950531,0.3433963656425476,0.1687842309474945,0.32842397689819336,0.3514247238636017,0.023000746965408325,-0.64249724,-2.6808567,2.7637653,-0.066351414,-0.64249724,-2.6808567,2.7637653,-0.066351414,-0.64249724,-1.0,1.0,-0.066351414,5.9958600997924805,-0.4,0.4,-0.026540566
0.5166666666666666,10.577895,-10.665882,1.9412575,0.99749273,0.023130033,-0.06686333,-0.0015740654,-0.51406705,-0.22009553,1.9595479,0.362476,-0.7304808,-0.13182548,-0.7710079,-0.30666363,1.861193,-1.6381072,-0.52248716,3.7740252,10.670194,-10.629483,1.4772931,7.4977846,-11.780048,1.6687185,3.380033,12.239977,-11.384751,-4.4949384,0.1746121346950531,0.39108115434646606,0.21646901965141296,0.32842397689819336,0.34578680992126465,0.01736283302307129,0.45031163,1.989905,-1.8435745,-0.13684568,0.45031163,1.989905,-1.8435745,-0.13684568,0.45031163,1.0,-1.0,-0.13684568,24.323911666870117,0.4,-0.4,-0.054738272
0.5333333333333333,10.564806,-10.67108,1.9719431,0.9972995,0.023540312,-0.069517076,-0.0026400255,-0.5257782,-0.22802112,1.9379594,-0.06533863,-0.18609323,-0.12057039,-0.79009926,-0.31355837,1.8334523,-1.145482,-0.41368422,-1.6644357,10.65757,-10.634757,1.5087383,7.4977846,-11.780048,1.6687185,3.364748,12.318687,-11.468453,-4.4971814,0.1746121346950531,0.2508646845817566,0.07625254988670349,0.32842397689819336,0.37194305658340454,0.04351907968521118,-0.12132973,-3.0243154,3.2399158,0.048399717,-0.12132973,-3.0243154,3.2399158,0.048399717,-0.12132973,-1.0,1.0,0.048399717,14.736624717712402,-0.4,0.4,0.019359887
0.55,10.551214,-10.676439,2.0035558,0.99690753,0.025761552,-0.07414575,-0.0037569283,-0.5281333,-0.22744265,2.0308468,0.36717594,-0.6843418,-0.14564902,-0.8237653,-0.32434124,1.9160393,-2.0199609,-0.646972,4.9552197,10.644337,-10.640267,1.5405102,7.4977846,-11.780048,1.6687185,3.3490787,12.369848,-11.527071,-4.4877357,0.1746121346950531,0.2348048835992813,0.06019274890422821,0.32842397689819336,0.3442063629627228,0.01578238606452942,0.5840014,1.1730083,-0.9652902,-0.10472134,0.5840014,1.1730083,-0.9652902,-0.10472134,0.5840014,1.0,-0.9652902,-0.10472134,26.566091537475586,0.4,-0.3861161,-0.041888535
0.5666666666666667,10.5372715,-10.681926,2.0348144,0.99672097,0.026180066,-0.076436944,-0.0043880204,-0.5436398,-0.23573571,1.9822317,-0.060813244,-0.14204146,-0.047583044,-0.84087807,-0.33059222,1.86118,-1.0267675,-0.37505862,-3.2915637,10.630529,-10.646005,1.5724198,7.4977846,-11.780048,1.6687185,3.3330796,12.405221,-11.572244,-4.4690814,0.1746121346950531,0.18893685936927795,0.014324724674224854,0.32842397689819336,0.3371398448944092,0.00871586799621582,-0.29141268,-3.5636806,3.833095,0.40578663,-0.29141268,-3.5636806,3.833095,0.40578663,-0.29141268,-1.0,1.0,0.40578663,11.884077072143555,-0.4,0.4,0.16231465
0.5833333333333334,10.522757,-10.687596,2.0670512,0.99652743,0.028413048,-0.078125,-0.0047217687,-0.5608876,-0.23492384,2.0861247,0.374322,-0.2242727,-0.057863172,-0.8805685,-0.34336117,1.9566305,-2.3814259,-0.7661372,5.7270308,10.61612,-10.651973,1.6045948,7.4977846,-11.780048,1.6687185,3.316728,12.410001,-11.589306,-4.43803,0.1746121346950531,0.24635550379753113,0.07174336910247803,0.32842397689819336,0.3051714599132538,0.023252516984939575,0.66865146,1.1518804,-0.19237296,-0.04344833,0.66865146,1.1518804,-0.19237296,-0.04344833,0.66865146,1.0,-0.19237296,-0.04344833,27.98579978942871,0.4,-0.07694919,-0.017379332
0.6,10.507863,-10.693402,2.0989354,0.9966277,0.028932856,-0.07659043,-0.0054683625,-0.5926774,-0.24407926,2.0294847,-0.05281119,0.317576,-0.11325952,-0.8977393,-0.34991074,1.8977028,-1.0302472,-0.392974,-3.535659,10.601117,-10.658167,1.6369805,7.4977846,-11.780048,1.6687185,3.3000453,12.409347,-11.602644,-4.4011955,0.1746121346950531,0.17531678080558777,0.000704646110534668,0.32842397689819336,0.3212682008743286,0.007155776023864746,-0.3158277,-4.414539,2.1422708,-0.2265459,-0.3158277,-4.414539,2.1422708,-0.2265459,-0.3158277,-1.0,1.0,-0.2265459,11.474599838256836,-0.4,0.4,-0.090618365
0.6166666666666667,10.492596,-10.699348,2.1305804,0.99654794,0.029950222,-0.07721178,-0.0057779364,-0.6137087,-0.2496562,2.0351763,0.1769431,-0.2065489,-0.021245489,-0.92196923,-0.35895702,1.8979019,-1.4537965,-0.5427772,0.01194477,10.58566,-10.664534,1.668909,7.4977846,-11.780048,1.6687185,3.2831917,12.379449,-11.588825,-4.353148,0.1746121346950531,0.19843575358390808,0.02382361888885498,0.32842397689819336,0.31026986241340637,0.018154114484786987,0.05752187,0.53098524,-3.1411023,0.3774637,0.05752187,0.53098524,-3.1411023,0.3774637,0.05752187,0.53098524,-1.0,0.3774637,17.736234664916992,0.2123941,-0.4,0.15098548
