8.25521,-0.526634055,7.512260669,-0.045969749,8.428958673,1.183666744,3.871352911,2.234746386,1.52046736,9.697709696
8.49075,-0.531415901,7.747983013,-0.04919186,8.664681016,1.182967913,3.997076023,1.611192401,1.685436993,8.018974368
8.72628,-0.536197747,7.983705357,-0.048923351,8.90040336,1.181591547,4.088749126,1.040376814,1.690019483,7.231811607
8.9619,-0.536220802,8.2194277,-0.046238258,9.136125704,1.181570251,4.249177057,0.455407171,1.722096912,6.646047862
9.19752,-0.536243856,8.455150044,-0.037108945,9.371848047,1.181548955,4.400437677,-0.169193825,1.703766952,9.057897824
9.43313,-0.536266911,8.690872388,-0.025294539,9.607570391,1.181527659,4.592951193,-0.772893354,1.745664002,5.97888895
9.66875,-0.536289965,8.926594731,-0.016433734,9.843292735,1.181506363,4.913807054,-1.047960286,1.764866816,5.347325177
9.90444,-0.532673944,9.162317075,-0.012674605,10.07901508,1.183743516,5.184242708,-0.757963734,1.801526735,4.647591027
10.14011,-0.529337852,9.398039419,-0.015896716,10.31473742,1.185528979,5.454678363,0.068594299,1.846333302,3.894841125
10.37579,-0.52600176,9.633761762,-0.02824814,10.55045977,1.185507682,5.807972398,0.618588958,1.891139869,2.954798862
10.61145,-0.523692074,9.869484106,-0.042479129,10.78618211,1.185486386,6.109224319,1.166328514,1.923726463,2.333696406
10.84706,-0.524274987,10.10520645,-0.052413971,11.02190445,1.18546509,6.453915186,1.105524245,1.960386382,1.498793712
11.08273,-0.521312133,10.34092879,-0.058858192,11.2576268,1.185443794,6.783938357,0.692923848,1.9970463,0.716368217
11.31835,-0.521335188,10.57665114,-0.058052664,11.49334914,1.185422498,6.976451874,0.136456206,2.061201157,-0.012018478
11.55398,-0.520518456,10.81237348,-0.048117823,11.72907148,1.184046132,7.237720218,-0.220497427,2.061201157,-0.656056835
11.78968,-0.516342577,11.04809582,-0.03173876,11.96479383,1.184928215,7.553992423,-0.392866672,2.125356015,-1.172944514
12.02534,-0.513846271,11.28381817,-0.015091188,12.20051617,1.185358609,7.884015595,-0.374770163,2.217005811,-1.759148889
12.26093,-0.515268971,11.51954051,-0.007304421,12.43623852,1.185337313,8.225039538,-0.208282284,2.366700478,-2.164431707
12.49646,-0.520610674,11.75526286,-0.012943114,12.67196086,1.185316017,8.528019144,0.213140162,2.656924832,-1.551616341
12.732,-0.524832662,11.9909852,-0.027442613,12.9076832,1.18529472,8.800746625,0.910081952,2.992974085,-1.170313759
12.96762,-0.524855717,12.22670754,-0.044090185,13.14340555,1.185273424,9.130769797,1.07295053,3.005194058,-1.603219201
13.2033,-0.521519625,12.46242989,-0.049997388,13.37912789,1.185252128,9.424123727,0.687494895,3.187083653,-0.452335219
13.43896,-0.519023319,12.69815223,-0.044090185,13.61485023,1.185230832,9.607469933,0.087595633,3.304583392,0.246422977
13.67455,-0.520725947,12.93387457,-0.030664723,13.85057258,1.185209536,9.824151813,-0.507368218,3.393789193,0.912101465
13.91016,-0.52130886,13.16959692,-0.018581808,14.08629492,1.185188239,10.15750855,-0.682410811,3.528302894,1.577895893
14.14586,-0.516853052,13.40531926,-0.011600568,14.32201726,1.185166943,10.48753172,-0.628121285,3.744502413,1.465132345
14.38147,-0.517435965,13.64104161,-0.009183985,14.55773961,1.186500717,10.78699719,-0.175708568,3.830042223,0.93150889
14.61701,-0.521657953,13.87676395,-0.009452494,14.79346195,1.189189559,11.0009011,0.535484222,3.980014616,0.276560546
14.85263,-0.521681007,14.11248629,-0.016433734,15.0291843,1.189168263,11.20758228,1.201271227,4.221081353,0.036973766
15.08823,-0.522543849,14.34820864,-0.029053668,15.26490664,1.189146967,11.51427048,1.431261401,4.526580673,0.368834692
15.32386,-0.521727117,14.58393098,-0.039794037,15.50062898,1.189125671,11.77095517,0.724510481,4.856519939,0.142326912
15.55953,-0.518950882,14.81965332,-0.042747638,15.73635133,1.189104374,11.93800393,0.059546044,5.186459206,-0.197263048
15.79524,-0.514215146,15.05537567,-0.034155343,15.97207367,1.189308923,12.13431401,-0.587321883,5.516398472,0.039159349
16.03092,-0.510599125,15.29109801,-0.020729882,16.20779601,1.191094386,12.47867152,-0.589394756,5.846337738,0.007011567
16.26654,-0.51034225,15.52682035,-0.014017151,16.44351836,1.193105694,12.74410041,-0.01283999,6.176277004,0.006668149
16.50208,-0.515124096,15.7625427,-0.014017151,16.6792407,1.193084398,12.94103732,0.626789334,6.50621627,0.094670184
16.73766,-0.516826724,15.99826504,-0.017507771,16.91496305,1.193063102,13.23772482,1.109143547,6.836155536,-0.039958324
16.97328,-0.516849779,16.23398739,-0.022340937,17.15068539,1.193041806,13.56774799,1.152575168,7.166094802,-0.195789741
17.20886,-0.519112265,16.46970973,-0.026637085,17.38640773,1.19302051,13.89777116,1.080189133,7.496034068,0.026497384
17.44443,-0.521934608,16.70543207,-0.028516649,17.62213008,1.192999213,14.17802893,0.471112356,7.825973334,-0.217679486
17.68005,-0.521957663,16.94115442,-0.026637085,17.85785242,1.192977917,14.41114053,-0.226378792,8.1559126,-0.475991629
17.91567,-0.521980718,17.17687676,-0.026100066,18.09357476,1.192956621,14.7558314,-0.459099894,8.485851866,-0.059344507
18.15129,-0.522003772,17.4125991,-0.023414974,18.32929711,1.193387015,15.04499456,0.045327359,8.815791132,0.067529528
18.38691,-0.521746898,17.64832145,-0.016970753,18.56501945,1.194946633,15.25453308,0.8015029,9.145730399,-0.077700435
18.62261,-0.51729109,17.88404379,-0.009721004,18.80074179,1.196506251,15.58455625,0.855792426,9.475669665,0.024436873
18.85823,-0.517034216,18.11976614,-0.007841439,19.03646414,1.196936645,15.91457943,0.414237614,9.805608931,-0.053650544
19.09383,-0.517897057,18.35548848,-0.013480133,19.27218648,1.196915348,16.2446026,0.131932079,10.1355482,-0.202414325
19.32942,-0.519599685,18.59121082,-0.022340937,19.50790883,1.196894052,16.57462577,0.055926743,10.46548746,-0.26636647
19.56503,-0.520462527,18.82693317,-0.030127705,19.74363117,1.194614307,16.90464894,0.215176019,10.79542673,-0.312649524
19.80063,-0.521325368,19.06265551,-0.032544288,19.97935351,1.192786251,17.23467211,0.233272528,11.125366,-0.153971126
20.03632,-0.517429418,19.29837785,-0.027174103,20.21507586,1.192764955,17.56469528,0.548151778,11.45530526,-0.129577818
20.27194,-0.517172544,19.5341002,-0.023683483,20.4507982,1.19048521,17.89471845,0.978848685,11.78524453,-0.394957597
20.50756,-0.517195599,19.76982254,-0.020461373,20.68652054,1.188657154,18.206407,0.76485747,12.11518379,-0.448308287
20.74319,-0.516378867,20.00554488,-0.017507771,20.92224289,1.188635858,18.51809555,0.19707951,12.44512306,-0.028127347
20.97889,-0.512202988,20.24126723,-0.013480133,21.15796523,1.191324701,18.84811872,-0.186566473,12.77506233,0.172956869
21.2145,-0.512226042,20.47698957,-0.009989513,21.39368758,1.192658474,19.1781419,0.026972329,13.10500159,-0.028814184
21.45005,-0.51644803,20.71271192,-0.01106355,21.62940992,1.192637178,19.50816507,0.316516467,13.43494086,-0.174044146
21.68555,-0.52290945,20.94843426,-0.016433734,21.86513226,1.192615882,19.83818824,0.370805993,13.76488012,-0.004764294
21.92104,-0.530210656,21.1841566,-0.023414974,22.10085461,1.192594585,20.16821141,0.602441304,14.09481939,-0.319617527
22.15685,-0.519409793,21.41987895,-0.029859196,22.33657695,1.193250824,20.49823458,0.797883598,14.42475866,-0.256352219
22.39231,-0.528297263,21.65560129,-0.033349816,22.57229929,1.196617202,20.82825775,0.649492227,14.75469792,-0.037598912
22.62813,-0.517123161,21.89132363,-0.033349816,22.80802164,1.199080199,21.15828092,0.345470881,15.08463719,0.015064942
22.86356,-0.527503585,22.12704598,-0.033349816,23.04374398,1.200865663,21.48830409,0.207937415,15.41457645,-0.063022476
23.09927,-0.52248792,22.36276832,-0.034960871,23.27946633,1.202651126,21.81832726,0.34185158,15.74451572,-0.30013171
23.33489,-0.522510974,22.59849067,-0.040062546,23.51518867,1.202629829,22.14835044,0.522816666,16.07445499,-0.505436581
23.57051,-0.522534029,22.83421301,-0.046775277,23.75091101,1.201930999,22.47837361,0.298419959,16.40439425,-0.251345093
23.8061,-0.524236657,23.06993535,-0.051608443,23.98663336,1.200328788,22.80839678,0.081261855,16.73433352,-0.124471058
24.04167,-0.527059001,23.3056577,-0.052145461,24.2223557,1.197145663,23.13841995,0.11383557,17.06427278,-0.216693748
24.27733,-0.524842624,23.54138004,-0.048923351,24.45807804,1.196446832,23.46844312,0.233272528,17.39421205,0.090405012
24.51298,-0.522626248,23.77710238,-0.044358694,24.69380039,1.196425536,23.79846629,0.378044597,17.72415132,0.033520503
24.7486,-0.522649302,24.01282473,-0.036303417,24.92952273,1.19640424,24.12848946,0.548151778,18.05409058,0.015507994
24.98422,-0.522672357,24.24854707,-0.030664723,25.16524507,1.196382943,24.45851263,0.620537813,18.38402985,-0.027241242
25.21983,-0.52297534,24.48426941,-0.025294539,25.40096742,1.196361647,24.7885358,0.63501502,18.71396912,-0.176005023
25.4554,-0.526077613,24.71999176,-0.019924354,25.63668976,1.19950218,25.11855898,0.356328787,19.04390838,0.021545375
25.69099,-0.527780241,24.9557141,-0.018850317,25.87241211,1.200384263,25.44858215,0.432334123,19.37384765,0.10954741
25.9266,-0.527803296,25.19143645,-0.018581808,26.10813445,1.200362967,25.77860532,0.779787089,19.70378691,0.186947991
26.16222,-0.52782635,25.42715879,-0.013748642,26.34385679,1.200341671,26.10862849,0.598822003,20.03372618,0.016981301
26.39778,-0.531208552,25.66288113,-0.007841439,26.57957914,1.200320375,26.25897238,0.019733725,20.36366545,0.020171701
26.63337,-0.53291118,25.89860348,-0.001934236,26.81530148,1.199169854,26.48448821,-0.322290288,20.69360471,0.030429737
26.869,-0.532374376,26.13432582,-0.00059169,27.05102382,1.196438419,26.80534407,-0.175708568,21.02354398,-0.302092587
27.10478,-0.523439706,26.37004816,-0.006767402,27.28674617,1.196191278,27.13536724,-0.027317197,21.35348324,-0.210556734
27.3406,-0.511705747,26.60577051,-0.009183985,27.52246851,1.196169981,27.46539042,0.171744398,21.68342251,0.18488748
27.57635,-0.504450651,26.84149285,-0.009183985,27.75819086,1.197052065,27.79541359,0.189840907,22.01336178,0.060860427
27.81201,-0.502514203,27.0772152,-0.005156347,27.9939132,1.200192597,28.12543676,0.193460209,22.34330104,-0.204519353
28.04766,-0.500297827,27.31293754,-0.002202745,28.22963554,1.200171301,28.45545993,-0.023697895,22.67324031,-0.141254045
28.28324,-0.502840241,27.54865988,0.001287875,28.46535789,1.20082754,28.7854831,-0.331338543,23.00317957,-0.077988736
28.51886,-0.502863296,27.78438223,0.000750856,28.70108023,1.203742227,29.13884124,-0.382995849,23.33311884,-0.081865973
28.75446,-0.503726137,28.02010457,-0.001128708,28.93680257,1.204172621,29.39358135,0.217890495,23.66305811,-0.064540301
28.99001,-0.507668197,28.25582691,-0.007035911,29.17252492,1.205280549,29.66554489,0.877508236,23.99299737,0.147145369
29.2256,-0.509370825,28.49154926,-0.015628207,29.40824726,1.207743547,29.97723344,0.57348689,24.32293664,0.065524134
29.46123,-0.508554093,28.7272716,-0.024220502,29.6439696,1.208173941,30.28892199,0.019733725,24.6528759,-0.104442556
29.69692,-0.504378214,28.96299395,-0.031470251,29.87969195,1.208152645,30.61894516,-0.407343879,24.98281517,-0.097718338
29.93269,-0.496003402,29.19871629,-0.034423852,30.11541429,1.208131348,30.94896833,0.012495122,25.31275444,-0.122798483
30.16836,-0.492947238,29.43443863,-0.026637085,30.35113664,1.208110052,31.2789915,0.46852714,25.6426937,-0.010059721
30.40397,-0.493530151,29.67016098,-0.019387336,30.58685898,1.207185376,31.60901468,0.414237614,25.97263297,0.056739405
30.63952,-0.49747221,29.90588332,-0.02153541,30.82258132,1.204679786,31.93903785,0.030591631,26.30257224,0.18361344
30.87504,-0.503373771,30.14160566,-0.02824814,31.05830367,1.203980955,32.26906102,-0.327719241,26.6158479,0.553695759
31.11057,-0.508155617,30.37732801,-0.037108945,31.29402601,1.203959659,32.59908419,-0.273429715,26.96611676,0.661755146
31.34627,-0.50369981,30.61305035,-0.046238258,31.52974835,1.205745122,32.92910736,0.110216269,27.17907756,0.093391904
31.58202,-0.496164784,30.84877269,-0.045164222,31.7654707,1.207982275,33.20616385,0.703781753,27.51234954,-0.202831939
31.81769,-0.493108621,31.08449504,-0.039257019,32.00119304,1.209993583,33.51581522,1.235819108,27.84228881,-0.192573903
32.05333,-0.49201196,31.32021738,-0.030664723,32.23691539,1.212004891,33.84583839,1.181529582,28.17222808,-0.192917321
32.28901,-0.488395939,31.55593973,-0.028516649,32.47263773,1.214919579,34.04751922,0.534398432,28.50216734,-0.175591649
32.52464,-0.488139065,31.79166207,-0.028516649,32.70836007,1.218511801,34.24920004,0.066784648,28.83210661,-0.016913251
32.76026,-0.488162119,32.02738441,-0.032544288,32.94408242,1.223459093,34.57922322,-0.005601387,29.16204587,0.244245873
32.99588,-0.488185174,32.26310676,-0.037645963,33.17980476,1.22772885,34.89091177,0.410618313,29.49198514,0.272173
33.23149,-0.488208229,32.4988291,-0.040331055,33.4155271,1.228159244,,,29.80359445,-0.191964971
33.46711,-0.488511212,32.73455144,-0.041405092,33.65124945,1.228137948,,,30.11520375,-0.520050943
33.70273,-0.488254338,32.97027379,-0.037108945,33.88697179,1.228116652,,,30.44514302,-0.27656091
33.93839,-0.486037961,33.20599613,-0.030933233,34.12269413,1.225611061,,,30.77508229,0.055274577
34.17401,-0.485781087,33.44171848,-0.023414974,34.35841648,1.222879626,,,31.10502155,0.33763661
34.40966,-0.484124568,33.67744082,-0.018850317,34.59413882,1.219922346,,,31.43496082,-0.136238439
34.64525,-0.485547267,33.91316316,-0.023146465,34.82986117,1.218884748,,,31.76490008,-0.345077128
34.86773,-0.48836833,34.14888551,-0.037108945,34.97391371,1.215822827,,,32.09483935,-0.250007457
,,34.38460785,-0.048923351,,,,,32.42477862,-0.296290511
,,34.62033019,-0.055636081,,,,,32.75471788,-0.261295748
,,34.85605254,-0.054025026,,,,,33.08465715,-0.321714075
,,34.98700939,-0.050265897,,,,,33.41459642,-0.117096041
,,,,,,,,33.74453568,-0.241123095
,,,,,,,,34.07447495,-0.259135604
,,,,,,,,34.40441421,-0.210005568
,,,,,,,,34.73435348,-0.125537351
,,,,,,,,34.99097291,-0.081278346
