Time,Payload_X,Payload_Y,Payload_Z,Swing_Deg_X,Swing_Deg_Y
0.0,21.5,-14.0,0.397954,0.00068301894,0.0007513208
0.016666666666666666,21.500002,-14.000001,0.3931799,0.002595472,0.0023222642
0.03333333333333333,21.500002,-13.999999,0.38568532,0.0040981136,0.0047811326
0.05,21.5,-14.000003,0.3754661,0.0061471704,0.008469434
0.06666666666666667,21.499996,-14.000008,0.36252213,0.009698869,0.013113963
0.08333333333333333,21.49999,-14.000013,0.34686005,0.013113963,0.01878302
0.1,21.499979,-14.000039,0.32847375,0.017895095,0.025135096
0.11666666666666667,21.499964,-14.000063,0.30736327,0.022676228,0.030940758
0.13333333333333333,21.49994,-14.000099,0.28352565,0.028413588,0.036541514
0.15,21.499914,-14.000137,0.25696212,0.03415095,0.04139095
0.16666666666666666,21.499907,-14.00017,0.2313714,-0.023905663,-0.016324153
0.18333333333333332,21.499924,-14.000218,0.2042871,-0.10641441,-0.093778536
0.2,21.499943,-14.000273,0.17447722,-0.18865018,-0.17212102
0.21666666666666667,21.499971,-14.000339,0.1456135,-0.35653818,-0.29854894
0.23333333333333334,21.500029,-14.000443,0.11525944,-0.55598617,-0.4378194
0.25,21.500076,-14.000585,0.08590074,-0.8408265,-0.60434633
0.26666666666666666,21.500128,-14.000781,0.055085585,-1.1551999,-0.7749086
0.2833333333333333,21.50018,-14.000984,0.021573134,-1.4697447,-0.9457509
0.3,21.500158,-14.001279,-0.010879323,-1.8623741,-1.1163968
0.31666666666666665,21.500105,-14.001637,-0.044759307,-2.2799726,-1.2832949
0.3333333333333333,21.499918,-14.0021105,-0.07753995,-2.7668922,-1.4383157
0.35,21.499674,-14.002664,-0.111726284,-3.2761776,-1.5868559
0.36666666666666664,21.499207,-14.003339,-0.14476708,-3.8378842,-1.7134035
0.3833333333333333,21.498392,-14.004222,-0.17537287,-4.4613423,-1.799026
0.4,21.497154,-14.005289,-0.20352092,-5.137035,-1.8408478
0.4166666666666667,21.495443,-14.006549,-0.22918898,-5.8520308,-1.8385243
0.43333333333333335,21.493172,-14.00802,-0.25235492,-6.589806,-1.7885706
0.45,21.490278,-14.009652,-0.27301025,-7.3357043,-1.697687
0.4666666666666667,21.486689,-14.011432,-0.29115304,-8.074025,-1.5682024
0.48333333333333334,21.482347,-14.0133295,-0.3067967,-8.790751,-1.4081169
0.5,21.477184,-14.015332,-0.31996152,-9.476459,-1.2244046
0.5166666666666666,21.471142,-14.017418,-0.33067322,-10.119963,-1.0194595
0.5333333333333333,21.464174,-14.019565,-0.3389665,-10.712065,-0.80018264
0.55,21.456228,-14.021749,-0.34486884,-11.247102,-0.57060343
0.5666666666666667,21.447266,-14.023956,-0.34840676,-11.723973,-0.33666196
0.5833333333333334,21.437243,-14.026164,-0.34959358,-12.144237,-0.10026723
0.6,21.42613,-14.028356,-0.34845042,-12.508766,0.13339372
0.6166666666666667,21.4139,-14.030512,-0.34498483,-12.820009,0.3628221
0.6333333333333333,21.40052,-14.032616,-0.33921254,-13.0797415,0.58303505
0.65,21.385979,-14.034649,-0.33113652,-13.291739,0.7932835
0.6666666666666666,21.370249,-14.036598,-0.32076833,-13.45883,0.9889922
0.6833333333333333,21.353317,-14.038441,-0.3081118,-13.58584,1.1684532
0.7,21.335178,-14.04017,-0.29316616,-13.673833,1.334398
0.7166666666666667,21.315813,-14.041771,-0.2759423,-13.722342,1.4839562
0.7333333333333333,21.295225,-14.043229,-0.25643724,-13.732326,1.6184237
0.75,21.273401,-14.04454,-0.23465788,-13.704623,1.7354066
0.7666666666666666,21.25036,-14.045692,-0.21059805,-13.640797,1.8359958
0.7833333333333333,21.22609,-14.046668,-0.18426092,-13.541998,1.9175237
0.8,21.200611,-14.047469,-0.15563603,-13.410797,1.9812864
0.8166666666666667,21.173927,-14.048088,-0.12472242,-13.249493,2.0246844
0.8333333333333334,21.146048,-14.04852,-0.091507435,-13.060669,2.0494938
0.85,21.116997,-14.048765,-0.055988614,-12.847189,2.052911
0.8666666666666667,21.086796,-14.0488205,-0.018158305,-12.613312,2.0352778
0.8833333333333333,21.055462,-14.048691,0.02199968,-12.35825,2.000696
0.9,21.023014,-14.048378,0.06449123,-12.085695,1.9508058
0.9166666666666666,20.989477,-14.047887,0.10933166,-11.795694,1.8884795
0.9333333333333333,20.954878,-14.047222,0.15652585,-11.492476,1.8159049
0.95,20.919243,-14.046388,0.20608829,-11.176636,1.7358849
0.9666666666666667,20.882599,-14.045399,0.25802425,-10.852236,1.6506069
0.9833333333333333,20.844982,-14.044254,0.31234005,-10.522075,1.5621212
1.0,20.806416,-14.042982,0.36904904,-10.182967,1.4763722
1.0166666666666666,20.766935,-14.041578,0.4281527,-9.835208,1.3960239
1.0333333333333332,20.726574,-14.040048,0.48966208,-9.476597,1.3251065
1.05,20.68536,-14.038404,0.5535779,-9.107015,1.2668301
1.0666666666666667,20.643942,-14.036718,0.6160796,-8.735742,1.2119709
1.0833333333333333,20.602518,-14.035027,0.67588955,-8.364698,1.1561563
1.1,20.5611,-14.033333,0.7330091,-7.9941473,1.1009576
1.1166666666666667,20.519684,-14.031632,0.78743637,-7.6240706,1.044667
1.1333333333333333,20.478271,-14.029931,0.8391728,-7.254451,0.9890605
1.15,20.436861,-14.028225,0.88821703,-6.8854094,0.9322936
1.1666666666666667,20.395456,-14.026519,0.93457127,-6.5158296,0.87573266
1.1833333333333333,20.354046,-14.024808,0.9782322,-6.146934,0.8184211
1.2,20.312645,-14.023093,1.0192034,-5.778157,0.761247
1.2166666666666666,20.271238,-14.021373,1.0574805,-5.4101696,0.7032539
1.2333333333333334,20.229841,-14.019645,1.0930648,-5.043091,0.6456714
1.25,20.188446,-14.017925,1.1259564,-4.6763563,0.58788466
1.2666666666666666,20.14705,-14.016196,1.1561558,-4.3100886,0.53016686
1.2833333333333332,20.10565,-14.014474,1.183665,-3.943038,0.4737473
1.3,20.06425,-14.012747,1.2084794,-3.5765603,0.41664523
1.3166666666666667,20.022856,-14.011022,1.2306032,-3.2096817,0.36008996
1.3333333333333333,19.98145,-14.009295,1.2500315,-2.8433452,0.30298862
1.35,19.940048,-14.007569,1.2667656,-2.4773984,0.24677551
1.3666666666666667,19.898643,-14.005839,1.2808099,-2.1108694,0.19117735
1.3833333333333333,19.857227,-14.004111,1.2921592,-1.7440165,0.13537447
1.4,19.815802,-14.002373,1.3008136,-1.3775086,0.079435125
1.4166666666666667,19.774366,-14.000635,1.3067756,-1.0099641,0.022949437
1.4333333333333333,19.732925,-13.998881,1.3100408,-0.6428709,-0.035448685
1.45,19.691477,-13.997138,1.3106159,-0.27498448,-0.09289061
1.4666666666666666,19.65003,-13.995404,1.3085,0.09289061,-0.14855677
1.4833333333333334,19.60857,-13.993662,1.303688,0.46063292,-0.20511103
1.5,19.567102,-13.991916,1.2961872,0.82962376,-0.26146054
1.5166666666666666,19.525629,-13.990165,1.2859915,1.1985124,-0.3187666
1.5333333333333332,19.484142,-13.988412,1.2731074,1.5688173,-0.37586802
1.55,19.442778,-13.986677,1.261366,1.8992771,-0.41766977
1.5666666666666667,19.401442,-13.984951,1.2482027,2.2172232,-0.45612484
1.5833333333333333,19.3601,-13.98322,1.23234,2.535374,-0.49437523
1.6,19.318758,-13.981494,1.2137817,2.8544238,-0.5313281
1.6166666666666667,19.277418,-13.979763,1.1925206,3.1732888,-0.5691007
1.6333333333333333,19.236069,-13.978032,1.168556,3.4927995,-0.60783
1.65,19.194715,-13.976306,1.1418941,3.8132405,-0.646013
1.6666666666666667,19.153627,-13.974615,1.1163925,4.1128464,-0.6831034
1.6833333333333333,19.112635,-13.972935,1.0894772,4.4061255,-0.7195794
1.7,19.071947,-13.971299,1.0637177,4.681428,-0.7551676
1.7166666666666666,19.03137,-13.969676,1.0365416,4.9514914,-0.79027796
1.7333333333333334,18.99113,-13.968111,1.0105178,5.2069874,-0.82477385
1.75,18.95101,-13.966556,0.9830746,5.458608,-0.85933834
1.7666666666666666,18.910892,-13.964999,0.952919,5.709511,-0.8945862
1.7833333333333332,18.87077,-13.963447,0.9200563,5.961073,-0.9290831
1.8,18.831062,-13.961953,0.88834035,6.204918,-0.96521974
1.8166666666666667,18.791496,-13.960472,0.85520285,6.446951,-1.001425
1.8333333333333333,18.75237,-13.959064,0.82321,6.685936,-1.0394752
1.8499999999999999,18.713846,-13.957744,0.79364836,6.9188466,-1.0788921
1.8666666666666667,18.675484,-13.956445,0.7626574,7.150219,-1.1193343
1.8833333333333333,18.637608,-13.955224,0.7328008,7.3760614,-1.1616899
1.9,18.599892,-13.954026,0.7015178,7.6009173,-1.2039777
1.9166666666666667,18.5627,-13.952912,0.6713728,7.820512,-1.2424405
1.9333333333333333,18.526209,-13.951912,0.6436396,8.033877,-1.278786
1.95,18.4899,-13.950939,0.6144692,8.245008,-1.3157468
1.9666666666666666,18.45415,-13.950061,0.5864274,8.452247,-1.3474474
1.9833333333333334,18.419165,-13.949301,0.56079197,8.652411,-1.3712231
2.0,18.384373,-13.94857,0.53371876,8.851024,-1.3939743
2.0166666666666666,18.350182,-13.947941,0.507759,9.043381,-1.4137194
2.033333333333333,18.316805,-13.947438,0.48419523,9.229611,-1.4257443
2.05,18.284262,-13.947071,0.4630246,9.408879,-1.4281356
2.0666666666666664,18.252567,-13.9468355,0.444239,9.581452,-1.4254026
2.0833333333333335,18.221737,-13.946728,0.42783314,9.745796,-1.4188436
2.1,18.191788,-13.946752,0.41381016,9.903982,-1.405589
2.1166666666666667,18.16273,-13.946905,0.4021635,10.055722,-1.3861172
2.1333333333333333,18.134573,-13.947184,0.39289206,10.197957,-1.3572172
2.15,18.107336,-13.947589,0.38598832,10.328036,-1.3188894
2.1666666666666665,18.08103,-13.948121,0.38145387,10.448585,-1.2692896
2.183333333333333,18.055666,-13.948769,0.37928885,10.55959,-1.2088282
2.2,18.030537,-13.949446,0.37567234,10.667163,-1.1465238
2.216666666666667,18.006128,-13.950204,0.37314007,10.761562,-1.0810782
2.2333333333333334,17.98269,-13.951061,0.37296885,10.840969,-1.0098958
2.25,17.959497,-13.951943,0.37134263,10.9162245,-0.9376902
2.2666666666666666,17.937044,-13.952888,0.37080583,10.981897,-0.86172915
2.283333333333333,17.914833,-13.953853,0.36881486,11.04494,-0.78542805
2.3,17.893373,-13.954873,0.3679092,11.095328,-0.7045518
2.3166666666666664,17.872915,-13.955959,0.3693518,11.127347,-0.6191687
2.3333333333333335,17.853458,-13.957107,0.37314856,11.144193,-0.5294155
2.35,17.834248,-13.958265,0.3754889,11.156585,-0.43911716
2.3666666666666667,17.815798,-13.959454,0.37891486,11.15923,-0.34731725
2.3833333333333333,17.7976,-13.960652,0.38088474,11.157838,-0.25531334
2.4,17.780151,-13.961866,0.38394162,11.148231,-0.16365156
2.4166666666666665,17.762955,-13.963082,0.3855433,11.136257,-0.07328795
2.433333333333333,17.746515,-13.964306,0.3882308,11.113286,0.016870568
2.45,17.730326,-13.965531,0.3894615,11.085723,0.10668761
2.466666666666667,17.714888,-13.966743,0.39177907,11.048697,0.19384114
2.4833333333333334,17.699694,-13.967956,0.39264247,11.009172,0.27915093
2.5,17.68525,-13.96915,0.39459273,10.957546,0.36172923
2.5166666666666666,17.671785,-13.970307,0.39889467,10.888819,0.43857074
2.533333333333333,17.658571,-13.971457,0.40174517,10.816353,0.5141152
2.55,17.646091,-13.972565,0.40568182,10.733058,0.5817372
2.5666666666666664,17.63385,-13.973663,0.4081679,10.645895,0.64792556
2.5833333333333335,17.622334,-13.974713,0.4117399,10.544444,0.7065327
2.6,17.611057,-13.975747,0.41386303,10.439417,0.7626132
2.6166666666666667,17.600481,-13.976725,0.4170758,10.323176,0.8082431
2.6333333333333333,17.590145,-13.977686,0.4188409,10.202538,0.85100454
2.65,17.580498,-13.978585,0.42169625,10.067514,0.8835883
2.6666666666666665,17.571083,-13.9794655,0.42310488,9.928666,0.91262025
2.683333333333333,17.562338,-13.980281,0.42560956,9.778093,0.9281267
2.7,17.553816,-13.9810705,0.4266626,9.622462,0.93850994
2.716666666666667,17.545942,-13.981795,0.42882222,9.455685,0.9399445
2.7333333333333334,17.538284,-13.982497,0.42953682,9.284559,0.9383733
2.75,17.531252,-13.983135,0.43136382,9.101757,0.9318155
2.7666666666666666,17.52443,-13.983749,0.43174806,8.915592,0.92232025
2.783333333333333,17.518206,-13.9843,0.43325245,8.722058,0.90722364
2.8,17.512178,-13.984831,0.43331704,8.5253105,0.8897362
2.8166666666666664,17.50673,-13.985301,0.43450567,8.320242,0.86897
2.8333333333333335,17.50147,-13.985748,0.4342565,8.111831,0.84649616
2.85,17.496767,-13.986139,0.43513787,7.8967705,0.82156336
2.8666666666666667,17.492245,-13.98651,0.43458465,7.6789274,0.7951961
2.8833333333333333,17.488237,-13.986826,0.4351673,7.4565105,0.7670531
2.9,17.484407,-13.9871235,0.43431762,7.2315917,0.73768085
2.9166666666666665,17.481056,-13.987373,0.43460894,7.0037565,0.7070791
2.933333333333333,17.477873,-13.987604,0.43347,6.774107,0.67531645
2.95,17.475143,-13.987792,0.43347612,6.5430536,0.6428709
2.966666666666667,17.472567,-13.987962,0.43205357,6.3108706,0.60953754
2.9833333333333334,17.470413,-13.988097,0.43178093,6.0786543,0.57586294
3.0,17.468401,-13.988218,0.4300809,5.845851,0.5417787
3.0166666666666666,17.466785,-13.988301,0.42953348,5.614243,0.5069433
3.033333333333333,17.4653,-13.988373,0.42755938,5.3823156,0.4716982
3.05,17.464178,-13.988412,0.4267414,5.1530824,0.43570197
3.0666666666666664,17.463173,-13.988442,0.42449832,4.924069,0.39936438
3.0833333333333335,17.4625,-13.988444,0.42341274,4.698972,0.36220732
3.1,17.461939,-13.988437,0.4209022,4.474085,0.32477725
3.1166666666666667,17.461678,-13.988404,0.41955194,4.2541986,0.28625444
3.1333333333333333,17.46152,-13.988369,0.4167764,4.034922,0.24739023
3.15,17.461626,-13.988314,0.415157,3.8209074,0.20620385
3.1666666666666665,17.462074,-13.98824,0.41599032,3.6165276,0.16720328
3.183333333333333,17.462605,-13.988159,0.41540408,3.4146569,0.1300469
3.2,17.463135,-13.988081,0.41209972,3.211734,0.09316382
3.216666666666667,17.463884,-13.987998,0.40995878,3.0144603,0.060652092
3.2333333333333334,17.464901,-13.98791,0.41026932,2.822556,0.03312642
3.25,17.465984,-13.987821,0.4091579,2.6328716,0.006898491
3.2666666666666666,17.467247,-13.987734,0.4092071,2.446771,-0.01659736
3.283333333333333,17.468565,-13.987642,0.40783367,2.2627468,-0.039341893
3.3,17.470034,-13.987557,0.40762138,2.0823002,-0.060378887
3.3166666666666664,17.47155,-13.987475,0.40598658,1.9040608,-0.08100607
3.3333333333333335,17.473196,-13.987397,0.4055131,1.7288467,-0.101155154
3.35,17.47488,-13.987318,0.40361238,1.5550152,-0.12260199
3.3666666666666667,17.476665,-13.98725,0.40287605,1.386937,-0.14056544
3.3833333333333333,17.47853,-13.9871855,0.4028049,1.225566,-0.15531869
3.4,17.480413,-13.987129,0.40070778,1.0647511,-0.16952555
3.4166666666666665,17.482363,-13.987077,0.39977068,0.9098194,-0.1833226
3.433333333333333,17.484394,-13.987046,0.4012904,0.7640476,-0.19145057
3.4499999999999997,17.486439,-13.987017,0.40138745,0.62169605,-0.19773437
3.466666666666667,17.488483,-13.986983,0.39876252,0.47880182,-0.2043597
3.4833333333333334,17.490555,-13.98697,0.39729595,0.34246773,-0.20941406
